Potential applied (V),Time (s),WE(1).Current (A),Scan,Index,Q+,Q-,Current range
0.2105712890625,195.613394506124,4.67834472656251E-07,1,285,0.00014437198638916,-3.99353820830583E-05,100 µA
0.207977294921875,196.132193504814,4.2388916015625E-07,1,286,0.00014437198638916,-3.99353820830583E-05,100 µA
0.20538330078125,196.650992503504,3.76281738281251E-07,1,287,0.00014437198638916,-3.99353820830583E-05,100 µA
0.202789306640625,197.169791502194,3.27453613281251E-07,1,288,0.00014437198638916,-3.99353820830583E-05,100 µA
0.2001953125,197.688590500884,2.74658203125E-07,1,289,0.00014437198638916,-3.99353820830583E-05,100 µA
0.197601318359375,198.207389499574,2.2125244140625E-07,1,290,0.00014437198638916,-3.99353820830583E-05,100 µA
0.19500732421875,198.726188498265,1.64794921875E-07,1,291,0.00014437198638916,-3.99353820830583E-05,100 µA
0.192413330078125,199.244987496955,1.0711669921875E-07,1,292,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1898193359375,199.763786495645,4.63867187499994E-08,1,293,0.00014437198638916,-3.99353820830583E-05,100 µA
0.187225341796875,200.282585494335,-1.55639648437497E-08,1,294,0.00014437198638916,-3.99353820830583E-05,100 µA
0.18463134765625,200.801384493025,-7.90405273437503E-08,1,295,0.00014437198638916,-3.99353820830583E-05,100 µA
0.182037353515625,201.320183491715,-1.434326171875E-07,1,296,0.00014437198638916,-3.99353820830583E-05,100 µA
0.179443359375,201.838982490406,-2.08435058593751E-07,1,297,0.00014437198638916,-3.99353820830583E-05,100 µA
0.176849365234375,202.357781489096,-2.72521972656251E-07,1,298,0.00014437198638916,-3.99353820830583E-05,100 µA
0.17425537109375,202.876580487786,-3.3721923828125E-07,1,299,0.00014437198638916,-3.99353820830583E-05,100 µA
0.171661376953125,203.395379486476,-3.98864746093749E-07,1,300,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1690673828125,203.914178485166,-4.6051025390625E-07,1,301,0.00014437198638916,-3.99353820830583E-05,100 µA
0.166473388671875,204.432977483856,-5.20935058593749E-07,1,302,0.00014437198638916,-3.99353820830583E-05,100 µA
0.16387939453125,204.951776482547,-5.7830810546875E-07,1,303,0.00014437198638916,-3.99353820830583E-05,100 µA
0.161285400390625,205.470575481237,-6.32324218749999E-07,1,304,0.00014437198638916,-3.99353820830583E-05,100 µA
0.15869140625,205.989374479927,-6.8359375E-07,1,305,0.00014437198638916,-3.99353820830583E-05,100 µA
0.156097412109375,206.508173478617,-7.3150634765625E-07,1,306,0.00014437198638916,-3.99353820830583E-05,100 µA
0.15350341796875,207.026972477307,-7.757568359375E-07,1,307,0.00014437198638916,-3.99353820830583E-05,100 µA
0.150909423828125,207.545771475997,-8.1695556640625E-07,1,308,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1483154296875,208.064570474687,-8.5418701171875E-07,1,309,0.00014437198638916,-3.99353820830583E-05,100 µA
0.145721435546875,208.583369473378,-8.87451171875001E-07,1,310,0.00014437198638916,-3.99353820830583E-05,100 µA
0.14312744140625,209.102168472068,-9.161376953125E-07,1,311,0.00014437198638916,-3.99353820830583E-05,100 µA
0.140533447265625,209.620967470758,-9.42382812500001E-07,1,312,0.00014437198638916,-3.99353820830583E-05,100 µA
0.137939453125,210.139766469448,-9.6466064453125E-07,1,313,0.00014437198638916,-3.99353820830583E-05,100 µA
0.135345458984375,210.658565468138,-9.82666015625E-07,1,314,0.00014437198638916,-3.99353820830583E-05,100 µA
0.13275146484375,211.177364466828,-9.967041015625E-07,1,315,0.00014437198638916,-3.99353820830583E-05,100 µA
0.130157470703125,211.696163465519,-1.0076904296875E-06,1,316,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1275634765625,212.214962464209,-1.01531982421875E-06,1,317,0.00014437198638916,-3.99353820830583E-05,100 µA
0.124969482421875,212.733761462899,-1.02020263671875E-06,1,318,0.00014437198638916,-3.99353820830583E-05,100 µA
0.12237548828125,213.252560461589,-1.0223388671875E-06,1,319,0.00014437198638916,-3.99353820830583E-05,100 µA
0.119781494140625,213.771359460279,-1.02203369140625E-06,1,320,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1171875,214.290158458969,-1.01959228515625E-06,1,321,0.00014437198638916,-3.99353820830583E-05,100 µA
0.114593505859375,214.80895745766,-1.0137939453125E-06,1,322,0.00014437198638916,-3.99353820830583E-05,100 µA
0.11199951171875,215.32775645635,-1.00738525390625E-06,1,323,0.00014437198638916,-3.99353820830583E-05,100 µA
0.109405517578125,215.84655545504,-9.98840332031251E-07,1,324,0.00014437198638916,-3.99353820830583E-05,100 µA
0.1068115234375,216.36535445373,-9.8846435546875E-07,1,325,0.00014437198638916,-3.99353820830583E-05,100 µA
0.104217529296875,216.88415345242,-9.77478027343751E-07,1,326,0.00014437198638916,-3.99353820830583E-05,100 µA
0.10162353515625,217.40295245111,-9.64965820312499E-07,1,327,0.00014437198638916,-3.99353820830583E-05,100 µA
0.099029541015625,217.9217514498,-9.5245361328125E-07,1,328,0.00014437198638916,-3.99353820830583E-05,100 µA
0.096435546875,218.440550448491,-9.3902587890625E-07,1,329,0.00014437198638916,-3.99353820830583E-05,100 µA
0.093841552734375,218.959349447181,-9.2376708984375E-07,1,330,0.00014437198638916,-3.99353820830583E-05,100 µA
0.09124755859375,219.478148445871,-9.0972900390625E-07,1,331,0.00014437198638916,-3.99353820830583E-05,100 µA
0.088653564453125,219.996947444561,-8.941650390625E-07,1,332,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0860595703125,220.515746443251,-8.7890625E-07,1,333,0.00014437198638916,-3.99353820830583E-05,100 µA
0.083465576171875,221.034545441941,-8.63037109375001E-07,1,334,0.00014437198638916,-3.99353820830583E-05,100 µA
0.08087158203125,221.553344440632,-8.47473144531249E-07,1,335,0.00014437198638916,-3.99353820830583E-05,100 µA
0.078277587890625,222.072143439322,-8.32519531250001E-07,1,336,0.00014437198638916,-3.99353820830583E-05,100 µA
0.07568359375,222.590942438012,-8.160400390625E-07,1,337,0.00014437198638916,-3.99353820830583E-05,100 µA
0.073089599609375,223.109741436702,-8.00476074218751E-07,1,338,0.00014437198638916,-3.99353820830583E-05,100 µA
0.07049560546875,223.628540435392,-7.85217285156251E-07,1,339,0.00014437198638916,-3.99353820830583E-05,100 µA
0.067901611328125,224.147339434082,-7.69653320312499E-07,1,340,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0653076171875,224.666138432773,-7.550048828125E-07,1,341,0.00014437198638916,-3.99353820830583E-05,100 µA
0.062713623046875,225.184937431463,-7.403564453125E-07,1,342,0.00014437198638916,-3.99353820830583E-05,100 µA
0.06011962890625,225.703736430153,-7.25708007812501E-07,1,343,0.00014437198638916,-3.99353820830583E-05,100 µA
0.057525634765625,226.222535428843,-7.122802734375E-07,1,344,0.00014437198638916,-3.99353820830583E-05,100 µA
0.054931640625,226.741334427533,-6.9854736328125E-07,1,345,0.00014437198638916,-3.99353820830583E-05,100 µA
0.052337646484375,227.260133426223,-6.86035156250001E-07,1,346,0.00014437198638916,-3.99353820830583E-05,100 µA
0.04974365234375,227.778932424913,-6.72302246093751E-07,1,347,0.00014437198638916,-3.99353820830583E-05,100 µA
0.047149658203125,228.297731423604,-6.5948486328125E-07,1,348,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0445556640625,228.816530422294,-6.4666748046875E-07,1,349,0.00014437198638916,-3.99353820830583E-05,100 µA
0.041961669921875,229.335329420984,-6.3507080078125E-07,1,350,0.00014437198638916,-3.99353820830583E-05,100 µA
0.03936767578125,229.854128419674,-6.23779296875E-07,1,351,0.00014437198638916,-3.99353820830583E-05,100 µA
0.036773681640625,230.372927418364,-6.12792968750001E-07,1,352,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0341796875,230.891726417054,-6.02111816406251E-07,1,353,0.00014437198638916,-3.99353820830583E-05,100 µA
0.031585693359375,231.410525415745,-5.9112548828125E-07,1,354,0.00014437198638916,-3.99353820830583E-05,100 µA
0.02899169921875,231.929324414435,-5.80444335937499E-07,1,355,0.00014437198638916,-3.99353820830583E-05,100 µA
0.026397705078125,232.448123413125,-5.7037353515625E-07,1,356,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0238037109375,232.966922411815,-5.60913085937501E-07,1,357,0.00014437198638916,-3.99353820830583E-05,100 µA
0.021209716796875,233.485721410505,-5.51452636718749E-07,1,358,0.00014437198638916,-3.99353820830583E-05,100 µA
0.01861572265625,234.004520409195,-5.4290771484375E-07,1,359,0.00014437198638916,-3.99353820830583E-05,100 µA
0.016021728515625,234.523319407886,-5.33447265625001E-07,1,360,0.00014437198638916,-3.99353820830583E-05,100 µA
0.013427734375,235.042118406576,-5.2520751953125E-07,1,361,0.00014437198638916,-3.99353820830583E-05,100 µA
0.010833740234375,235.560917405266,-5.16357421875E-07,1,362,0.00014437198638916,-3.99353820830583E-05,100 µA
0.00823974609375,236.079716403956,-5.09033203125001E-07,1,363,0.00014437198638916,-3.99353820830583E-05,100 µA
0.005645751953125,236.598515402646,-5.0079345703125E-07,1,364,0.00014437198638916,-3.99353820830583E-05,100 µA
0.0030517578125,237.117314401336,-4.93469238281249E-07,1,365,0.00014437198638916,-3.99353820830583E-05,100 µA
0.000457763671875,237.636113400026,-4.86145019531251E-07,1,366,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.00213623046875,238.154912398717,-4.78515625000001E-07,1,367,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.004730224609375,238.673711397407,-4.718017578125E-07,1,368,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.00732421875,239.192510396097,-4.65087890625E-07,1,369,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.009918212890625,239.711309394787,-4.58984375E-07,1,370,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.01251220703125,240.230108393477,-4.52880859375E-07,1,371,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.015106201171875,240.748907392167,-4.4586181640625E-07,1,372,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0177001953125,241.267706390858,-4.40368652343751E-07,1,373,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.020294189453125,241.786505389548,-4.345703125E-07,1,374,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.02288818359375,242.305304388238,-4.2877197265625E-07,1,375,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.025482177734375,242.824103386928,-4.2388916015625E-07,1,376,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.028076171875,243.342902385618,-4.180908203125E-07,1,377,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.030670166015625,243.861701384308,-4.132080078125E-07,1,378,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.03326416015625,244.380500382999,-4.08020019531249E-07,1,379,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.035858154296875,244.899299381689,-4.0283203125E-07,1,380,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0384521484375,245.418098380379,-3.985595703125E-07,1,381,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.041046142578125,245.936897379069,-3.94592285156251E-07,1,382,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.04364013671875,246.455696377759,-3.9031982421875E-07,1,383,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.046234130859375,246.974495376449,-3.86657714843749E-07,1,384,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.048828125,247.493294375139,-3.82080078124999E-07,1,385,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.051422119140625,248.01209337383,-3.77807617187501E-07,1,386,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.05401611328125,248.53089237252,-3.741455078125E-07,1,387,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.056610107421875,249.04969137121,-3.704833984375E-07,1,388,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0592041015625,249.5684903699,-3.6651611328125E-07,1,389,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.061798095703125,250.08728936859,-3.631591796875E-07,1,390,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.06439208984375,250.60608836728,-3.60107421875E-07,1,391,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.066986083984375,251.124887365971,-3.570556640625E-07,1,392,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.069580078125,251.643686364661,-3.5400390625E-07,1,393,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.072174072265625,252.162485363351,-3.50341796875001E-07,1,394,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.07476806640625,252.681284362041,-3.4759521484375E-07,1,395,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.077362060546875,253.200083360731,-3.4515380859375E-07,1,396,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.0799560546875,253.718882359421,-3.4210205078125E-07,1,397,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.082550048828125,254.237681358112,-3.3905029296875E-07,1,398,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.08514404296875,254.756480356802,-3.369140625E-07,1,399,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.087738037109375,255.275279355492,-3.3416748046875E-07,1,400,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.09033203125,255.794078354182,-3.31726074218749E-07,1,401,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.092926025390625,256.312877352872,-3.28674316406249E-07,1,402,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.09552001953125,256.831676351562,-3.265380859375E-07,1,403,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.098114013671875,257.350475350253,-3.24401855468751E-07,1,404,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.1007080078125,257.869274348943,-3.2196044921875E-07,1,405,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.103302001953125,258.388073347633,-3.204345703125E-07,1,406,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.10589599609375,258.906872346323,-3.19519042968749E-07,1,407,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.108489990234375,259.425671345013,-3.16772460937501E-07,1,408,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.111083984375,259.944470343703,-3.155517578125E-07,1,409,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.113677978515625,260.463269342393,-3.13415527343749E-07,1,410,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.11627197265625,260.982068341084,-3.1158447265625E-07,1,411,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.118865966796875,261.500867339774,-3.1005859375E-07,1,412,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.1214599609375,262.019666338464,-3.0792236328125E-07,1,413,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.124053955078125,262.538465337154,-3.06091308593751E-07,1,414,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.12664794921875,263.057264335844,-3.0487060546875E-07,1,415,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.129241943359375,263.576063334534,-3.0364990234375E-07,1,416,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.1318359375,264.094862333225,-3.0181884765625E-07,1,417,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.134429931640625,264.613661331915,-3.0059814453125E-07,1,418,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.13702392578125,265.132460330605,-2.99682617187499E-07,1,419,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.139617919921875,265.651259329295,-2.9876708984375E-07,1,420,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.1422119140625,266.170058327985,-2.972412109375E-07,1,421,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.144805908203125,266.688857326675,-2.9571533203125E-07,1,422,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.14739990234375,267.207656325366,-2.947998046875E-07,1,423,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.149993896484375,267.726455324056,-2.93884277343751E-07,1,424,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.14739990234375,268.245254322746,-2.7801513671875E-07,1,425,0.00014437198638916,-3.99353820830583E-05,100 µA
-0.144805908203125,268.764053321436,-2.6580810546875E-07,2,426,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.1422119140625,269.282852320126,-2.5604248046875E-07,2,427,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.139617919921875,269.801651318816,-2.47802734374999E-07,2,428,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.13702392578125,270.320450317506,-2.40478515625001E-07,2,429,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.134429931640625,270.839249316197,-2.34375000000001E-07,2,430,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.1318359375,271.358048314887,-2.27966308593749E-07,2,431,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.129241943359375,271.876847313577,-2.227783203125E-07,2,432,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.12664794921875,272.395646312267,-2.178955078125E-07,2,433,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.124053955078125,272.914445310957,-2.12707519531249E-07,2,434,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.1214599609375,273.433244309647,-2.08435058593751E-07,2,435,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.118865966796875,273.952043308338,-2.0416259765625E-07,2,436,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.11627197265625,274.470842307028,-2.001953125E-07,2,437,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.113677978515625,274.989641305718,-1.96228027343751E-07,2,438,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.111083984375,275.508440304408,-1.9256591796875E-07,2,439,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.108489990234375,276.027239303098,-1.89208984375E-07,2,440,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.10589599609375,276.546038301788,-1.8585205078125E-07,2,441,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.103302001953125,277.064837300479,-1.82495117187501E-07,2,442,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.1007080078125,277.583636299169,-1.79443359375001E-07,2,443,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.098114013671875,278.102435297859,-1.7578125E-07,2,444,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.09552001953125,278.621234296549,-1.73034667968749E-07,2,445,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.092926025390625,279.140033295239,-1.7059326171875E-07,2,446,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.09033203125,279.658832293929,-1.6815185546875E-07,2,447,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.087738037109375,280.177631292619,-1.64794921875E-07,2,448,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.08514404296875,280.69643029131,-1.62353515624999E-07,2,449,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.082550048828125,281.21522929,-1.59606933593751E-07,2,450,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.0799560546875,281.73402828869,-1.57470703125E-07,2,451,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.077362060546875,282.25282728738,-1.5533447265625E-07,2,452,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.07476806640625,282.77162628607,-1.5289306640625E-07,2,453,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.072174072265625,283.29042528476,-1.513671875E-07,2,454,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.069580078125,283.809224283451,-1.4923095703125E-07,2,455,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.066986083984375,284.328023282141,-1.47094726562499E-07,2,456,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.06439208984375,284.846822280831,-1.4495849609375E-07,2,457,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.061798095703125,285.365621279521,-1.42822265625001E-07,2,458,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.0592041015625,285.884420278211,-1.4068603515625E-07,2,459,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.056610107421875,286.403219276901,-1.3885498046875E-07,2,460,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.05401611328125,286.922018275592,-1.373291015625E-07,2,461,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.051422119140625,287.440817274282,-1.34887695312499E-07,2,462,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.048828125,287.959616272972,-1.33056640625E-07,2,463,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.046234130859375,288.478415271662,-1.31835937499999E-07,2,464,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.04364013671875,288.997214270352,-1.300048828125E-07,2,465,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.041046142578125,289.516013269042,-1.2847900390625E-07,2,466,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.0384521484375,290.034812267732,-1.2664794921875E-07,2,467,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.035858154296875,290.553611266423,-1.2542724609375E-07,2,468,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.03326416015625,291.072410265113,-1.23291015625E-07,2,469,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.030670166015625,291.591209263803,-1.21459960937501E-07,2,470,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.028076171875,292.110008262493,-1.19934082031251E-07,2,471,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.025482177734375,292.628807261183,-1.18408203125001E-07,2,472,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.02288818359375,293.147606259873,-1.1627197265625E-07,2,473,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.020294189453125,293.666405258564,-1.141357421875E-07,2,474,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.0177001953125,294.185204257254,-1.12304687500001E-07,2,475,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.015106201171875,294.704003255944,-1.10473632812499E-07,2,476,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.01251220703125,295.222802254634,-1.08947753906249E-07,2,477,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.009918212890625,295.741601253324,-1.07421874999999E-07,2,478,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.00732421875,296.260400252014,-1.0528564453125E-07,2,479,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.004730224609375,296.779199250705,-1.0345458984375E-07,2,480,0.00013714081607759,-4.20130789279938E-05,100 µA
-0.00213623046875,297.297998249395,-1.01318359374999E-07,2,481,0.00013714081607759,-4.20130789279938E-05,100 µA
0.000457763671875,297.816797248085,-9.918212890625E-08,2,482,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0030517578125,298.335596246775,-9.70458984375006E-08,2,483,0.00013714081607759,-4.20130789279938E-05,100 µA
0.005645751953125,298.854395245465,-9.52148437499995E-08,2,484,0.00013714081607759,-4.20130789279938E-05,100 µA
0.00823974609375,299.373194244155,-9.24682617187506E-08,2,485,0.00013714081607759,-4.20130789279938E-05,100 µA
0.010833740234375,299.891993242846,-9.06372070312494E-08,2,486,0.00013714081607759,-4.20130789279938E-05,100 µA
0.013427734375,300.410792241536,-8.81958007812503E-08,2,487,0.00013714081607759,-4.20130789279938E-05,100 µA
0.016021728515625,300.929591240226,-8.57543945312497E-08,2,488,0.00013714081607759,-4.20130789279938E-05,100 µA
0.01861572265625,301.448390238916,-8.36181640625003E-08,2,489,0.00013714081607759,-4.20130789279938E-05,100 µA
0.021209716796875,301.967189237606,-7.99560546874995E-08,2,490,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0238037109375,302.485988236296,-7.69042968749994E-08,2,491,0.00013714081607759,-4.20130789279938E-05,100 µA
0.026397705078125,303.004787234986,-7.38525390624995E-08,2,492,0.00013714081607759,-4.20130789279938E-05,100 µA
0.02899169921875,303.523586233677,-7.01904296875E-08,2,493,0.00013714081607759,-4.20130789279938E-05,100 µA
0.031585693359375,304.042385232367,-6.68334960937503E-08,2,494,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0341796875,304.561184231057,-6.31713867187495E-08,2,495,0.00013714081607759,-4.20130789279938E-05,100 µA
0.036773681640625,305.079983229747,-5.92041015625003E-08,2,496,0.00013714081607759,-4.20130789279938E-05,100 µA
0.03936767578125,305.598782228437,-5.58471679687506E-08,2,497,0.00013714081607759,-4.20130789279938E-05,100 µA
0.041961669921875,306.117581227127,-5.15747070312503E-08,2,498,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0445556640625,306.636380225818,-4.66918945312506E-08,2,499,0.00013714081607759,-4.20130789279938E-05,100 µA
0.047149658203125,307.155179224508,-4.21142578125006E-08,2,500,0.00013714081607759,-4.20130789279938E-05,100 µA
0.04974365234375,307.673978223198,-3.63159179687503E-08,2,501,0.00013714081607759,-4.20130789279938E-05,100 µA
0.052337646484375,308.192777221888,-3.11279296874994E-08,2,502,0.00013714081607759,-4.20130789279938E-05,100 µA
0.054931640625,308.711576220578,-2.47192382812497E-08,2,503,0.00013714081607759,-4.20130789279938E-05,100 µA
0.057525634765625,309.230375219268,-1.77001953125006E-08,2,504,0.00013714081607759,-4.20130789279938E-05,100 µA
0.06011962890625,309.749174217959,-1.09863281249997E-08,2,505,0.00013714081607759,-4.20130789279938E-05,100 µA
0.062713623046875,310.267973216649,-2.44140625000056E-09,2,506,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0653076171875,310.786772215339,6.103515625E-09,2,507,0.00013714081607759,-4.20130789279938E-05,100 µA
0.067901611328125,311.305571214029,1.49536132812503E-08,2,508,0.00013714081607759,-4.20130789279938E-05,100 µA
0.07049560546875,311.824370212719,2.50244140624994E-08,2,509,0.00013714081607759,-4.20130789279938E-05,100 µA
0.073089599609375,312.343169211409,3.57055664062494E-08,2,510,0.00013714081607759,-4.20130789279938E-05,100 µA
0.07568359375,312.861968210099,4.85229492187503E-08,2,511,0.00013714081607759,-4.20130789279938E-05,100 µA
0.078277587890625,313.38076720879,6.13403320312497E-08,2,512,0.00013714081607759,-4.20130789279938E-05,100 µA
0.08087158203125,313.89956620748,7.50732421874997E-08,2,513,0.00013714081607759,-4.20130789279938E-05,100 µA
0.083465576171875,314.41836520617,9.06372070312494E-08,2,514,0.00013714081607759,-4.20130789279938E-05,100 µA
0.0860595703125,314.93716420486,1.07421874999999E-07,2,515,0.00013714081607759,-4.20130789279938E-05,100 µA
0.088653564453125,315.45596320355,1.251220703125E-07,2,516,0.00013714081607759,-4.20130789279938E-05,100 µA
0.09124755859375,315.97476220224,1.446533203125E-07,2,517,0.00013714081607759,-4.20130789279938E-05,100 µA
0.093841552734375,316.493561200931,1.66015625E-07,2,518,0.00013714081607759,-4.20130789279938E-05,100 µA
0.096435546875,317.012360199621,1.89208984375E-07,2,519,0.00013714081607759,-4.20130789279938E-05,100 µA
0.099029541015625,317.531159198311,2.1331787109375E-07,2,520,0.00013714081607759,-4.20130789279938E-05,100 µA
0.10162353515625,318.049958197001,2.40173339843749E-07,2,521,0.00013714081607759,-4.20130789279938E-05,100 µA
0.104217529296875,318.568757195691,2.69470214843751E-07,2,522,0.00013714081607759,-4.20130789279938E-05,100 µA
0.1068115234375,319.087556194381,3.0059814453125E-07,2,523,0.00013714081607759,-4.20130789279938E-05,100 µA
0.109405517578125,319.606355193072,3.3416748046875E-07,2,524,0.00013714081607759,-4.20130789279938E-05,100 µA
0.11199951171875,320.125154191762,3.7078857421875E-07,2,525,0.00013714081607759,-4.20130789279938E-05,100 µA
0.114593505859375,320.643953190452,4.09851074218751E-07,2,526,0.00013714081607759,-4.20130789279938E-05,100 µA
0.1171875,321.162752189142,4.5135498046875E-07,2,527,0.00013714081607759,-4.20130789279938E-05,100 µA
0.119781494140625,321.681551187832,4.96520996093749E-07,2,528,0.00013714081607759,-4.20130789279938E-05,100 µA
0.12237548828125,322.200350186522,5.450439453125E-07,2,529,0.00013714081607759,-4.20130789279938E-05,100 µA
