Ewe/V	<I>/mA	time/s	cycle number	(Q-Qo)/C	I Range	Rcmp/Ohm	
6.1372783E-002	-1.336771009140869E-002	4.138439895454212E+001	2.000000000000000E+000	1.1343233E-004	13	0.0000000E+000
6.0891636E-002	-1.334287991013489E-002	4.138939895441581E+001	2.000000000000000E+000	1.1336550E-004	13	0.0000000E+000
6.0351867E-002	-1.331120796302537E-002	4.139439895428950E+001	2.000000000000000E+000	1.1329880E-004	13	0.0000000E+000
5.9899811E-002	-1.328654675710296E-002	4.139939895416319E+001	2.000000000000000E+000	1.1323225E-004	13	0.0000000E+000
5.9405204E-002	-1.325147241269324E-002	4.140439895403688E+001	2.000000000000000E+000	1.1316587E-004	13	0.0000000E+000
5.8891490E-002	-1.322567673422304E-002	4.140939895391057E+001	2.000000000000000E+000	1.1309965E-004	13	0.0000000E+000
5.8418583E-002	-1.320546086158583E-002	4.141439895378426E+001	2.000000000000000E+000	1.1303354E-004	13	0.0000000E+000
5.7914428E-002	-1.316599542505249E-002	4.141939895365795E+001	2.000000000000000E+000	1.1296759E-004	13	0.0000000E+000
5.7341214E-002	-1.312747415453702E-002	4.142439895353164E+001	2.000000000000000E+000	1.1290181E-004	13	0.0000000E+000
5.6853559E-002	-1.309737442065714E-002	4.142939895340533E+001	2.000000000000000E+000	1.1283617E-004	13	0.0000000E+000
5.6366764E-002	-1.308264502916823E-002	4.143439895327901E+001	2.000000000000000E+000	1.1277066E-004	13	0.0000000E+000
5.5868678E-002	-1.304861751001832E-002	4.143939895315270E+001	2.000000000000000E+000	1.1270531E-004	13	0.0000000E+000
5.5396900E-002	-1.301687249453234E-002	4.144429895302892E+001	2.000000000000000E+000	1.1264143E-004	13	0.0000000E+000
5.4886412E-002	-1.297940345565698E-002	4.144919895290514E+001	2.000000000000000E+000	1.1257765E-004	13	0.0000000E+000
5.4390058E-002	-1.296069269163565E-002	4.145419895277882E+001	2.000000000000000E+000	1.1251275E-004	13	0.0000000E+000
5.3874608E-002	-1.292575276525121E-002	4.145919895265251E+001	2.000000000000000E+000	1.1244797E-004	13	0.0000000E+000
5.3351339E-002	-1.289068826151898E-002	4.146419895252620E+001	2.000000000000000E+000	1.1238336E-004	13	0.0000000E+000
5.2850217E-002	-1.286284643874475E-002	4.146919895239989E+001	2.000000000000000E+000	1.1231891E-004	13	0.0000000E+000
5.2359942E-002	-1.283706696708437E-002	4.147419895227358E+001	2.000000000000000E+000	1.1225459E-004	13	0.0000000E+000
5.1864035E-002	-1.280745453820570E-002	4.147919895214727E+001	2.000000000000000E+000	1.1219040E-004	13	0.0000000E+000
5.1418498E-002	-1.278233071190531E-002	4.148419895202096E+001	2.000000000000000E+000	1.1212636E-004	13	0.0000000E+000
5.0886542E-002	-1.275365482246285E-002	4.148919895189465E+001	2.000000000000000E+000	1.1206249E-004	13	0.0000000E+000
5.0363705E-002	-1.272997389418326E-002	4.149419895176834E+001	2.000000000000000E+000	1.1199876E-004	13	0.0000000E+000
4.9947694E-002	-1.269407294283594E-002	4.149919895164203E+001	2.000000000000000E+000	1.1193515E-004	13	0.0000000E+000
4.9408793E-002	-1.266794518475456E-002	4.150419895151572E+001	2.000000000000000E+000	1.1187169E-004	13	0.0000000E+000
4.8879009E-002	-1.263167296196061E-002	4.150919895138941E+001	2.000000000000000E+000	1.1180838E-004	13	0.0000000E+000
4.8390914E-002	-1.261307964716363E-002	4.151419895126310E+001	2.000000000000000E+000	1.1174520E-004	13	0.0000000E+000
4.7862429E-002	-1.257982301197468E-002	4.151919895113679E+001	2.000000000000000E+000	1.1168216E-004	13	0.0000000E+000
4.7382586E-002	-1.254426100063991E-002	4.152419895101048E+001	2.000000000000000E+000	1.1161928E-004	13	0.0000000E+000
4.6889715E-002	-1.252866804525454E-002	4.152919895088417E+001	2.000000000000000E+000	1.1155653E-004	13	0.0000000E+000
4.6417248E-002	-1.250256440410644E-002	4.153419895075785E+001	2.000000000000000E+000	1.1149391E-004	13	0.0000000E+000
4.5920905E-002	-1.247259052825301E-002	4.153919895063154E+001	2.000000000000000E+000	1.1143142E-004	13	0.0000000E+000
4.5338143E-002	-1.244387193412072E-002	4.154419895050523E+001	2.000000000000000E+000	1.1136907E-004	13	0.0000000E+000
4.4873931E-002	-1.241930231740163E-002	4.154919895037892E+001	2.000000000000000E+000	1.1130687E-004	13	0.0000000E+000
4.4390175E-002	-1.239040021038929E-002	4.155419895025261E+001	2.000000000000000E+000	1.1124479E-004	13	0.0000000E+000
4.3858223E-002	-1.236474084786698E-002	4.155919895012630E+001	2.000000000000000E+000	1.1118285E-004	13	0.0000000E+000
4.3366652E-002	-1.232913419197286E-002	4.156419894999999E+001	2.000000000000000E+000	1.1112107E-004	13	0.0000000E+000
4.2912859E-002	-1.229966689419540E-002	4.156919894987368E+001	2.000000000000000E+000	1.1105941E-004	13	0.0000000E+000
4.2377435E-002	-1.228228862413683E-002	4.157419894974737E+001	2.000000000000000E+000	1.1099788E-004	13	0.0000000E+000
4.1857634E-002	-1.225771027560713E-002	4.157919894962106E+001	2.000000000000000E+000	1.1093647E-004	13	0.0000000E+000
4.1373882E-002	-1.222688668823330E-002	4.158419894949475E+001	2.000000000000000E+000	1.1087523E-004	13	0.0000000E+000
4.0916186E-002	-1.219985674514176E-002	4.158919894936844E+001	2.000000000000000E+000	1.1081411E-004	13	0.0000000E+000
4.0405504E-002	-1.217500270264060E-002	4.159419894924213E+001	2.000000000000000E+000	1.1075313E-004	13	0.0000000E+000
3.9910898E-002	-1.214433917001850E-002	4.159919894911582E+001	2.000000000000000E+000	1.1069227E-004	13	0.0000000E+000
3.9408907E-002	-1.211994845305689E-002	4.160419894898951E+001	2.000000000000000E+000	1.1063155E-004	13	0.0000000E+000
3.8912121E-002	-1.209351177446172E-002	4.160919894886320E+001	2.000000000000000E+000	1.1057095E-004	13	0.0000000E+000
3.8365401E-002	-1.207056898932601E-002	4.161419894873688E+001	2.000000000000000E+000	1.1051049E-004	13	0.0000000E+000
3.7878547E-002	-1.203893002440007E-002	4.161909894861310E+001	2.000000000000000E+000	1.1045134E-004	13	0.0000000E+000
3.7404411E-002	-1.201448153287030E-002	4.162399894848932E+001	2.000000000000000E+000	1.1039235E-004	13	0.0000000E+000
3.6951926E-002	-1.198666036510651E-002	4.162899894836301E+001	2.000000000000000E+000	1.1033229E-004	13	0.0000000E+000
3.6376975E-002	-1.196177706410570E-002	4.163399894823669E+001	2.000000000000000E+000	1.1027234E-004	13	0.0000000E+000
3.5899308E-002	-1.193947659653949E-002	4.163899894811038E+001	2.000000000000000E+000	1.1021252E-004	13	0.0000000E+000
3.5368219E-002	-1.190485528489011E-002	4.164399894798407E+001	2.000000000000000E+000	1.1015285E-004	13	0.0000000E+000
3.4889676E-002	-1.188332142489593E-002	4.164899894785776E+001	2.000000000000000E+000	1.1009330E-004	13	0.0000000E+000
3.4389421E-002	-1.186424425103530E-002	4.165399894773145E+001	2.000000000000000E+000	1.1003388E-004	13	0.0000000E+000
3.3870924E-002	-1.183287107999079E-002	4.165899894760514E+001	2.000000000000000E+000	1.0997456E-004	13	0.0000000E+000
3.3436678E-002	-1.180117399058928E-002	4.166399894747883E+001	2.000000000000000E+000	1.0991540E-004	13	0.0000000E+000
3.2883011E-002	-1.177986766831024E-002	4.166899894735252E+001	2.000000000000000E+000	1.0985637E-004	13	0.0000000E+000
3.2395784E-002	-1.176154387300779E-002	4.167399894722621E+001	2.000000000000000E+000	1.0979745E-004	13	0.0000000E+000
3.1878158E-002	-1.173458583340986E-002	4.167899894709990E+001	2.000000000000000E+000	1.0973865E-004	13	0.0000000E+000
3.1373996E-002	-1.170711163076424E-002	4.168399894697359E+001	2.000000000000000E+000	1.0967997E-004	13	0.0000000E+000
3.0920204E-002	-1.168538008173386E-002	4.168899894684728E+001	2.000000000000000E+000	1.0962143E-004	13	0.0000000E+000
3.0427767E-002	-1.165833603629307E-002	4.169399894672097E+001	2.000000000000000E+000	1.0956301E-004	13	0.0000000E+000
2.9949661E-002	-1.163906548980312E-002	4.169899894659466E+001	2.000000000000000E+000	1.0950471E-004	13	0.0000000E+000
2.9401205E-002	-1.160801034138506E-002	4.170399894646835E+001	2.000000000000000E+000	1.0944655E-004	13	0.0000000E+000
2.8881408E-002	-1.158600355164238E-002	4.170899894634204E+001	2.000000000000000E+000	1.0938850E-004	13	0.0000000E+000
2.8381152E-002	-1.156519453825516E-002	4.171399894621572E+001	2.000000000000000E+000	1.0933058E-004	13	0.0000000E+000
2.7915204E-002	-1.154324093267581E-002	4.171899894608941E+001	2.000000000000000E+000	1.0927278E-004	13	0.0000000E+000
2.7425373E-002	-1.150934825813174E-002	4.172399894596310E+001	2.000000000000000E+000	1.0921511E-004	13	0.0000000E+000
2.6873438E-002	-1.149331198157040E-002	4.172899894583679E+001	2.000000000000000E+000	1.0915758E-004	13	0.0000000E+000
2.6414005E-002	-1.146495381269205E-002	4.173399894571048E+001	2.000000000000000E+000	1.0910014E-004	13	0.0000000E+000
2.5918962E-002	-1.144166958703970E-002	4.173899894558417E+001	2.000000000000000E+000	1.0904283E-004	13	0.0000000E+000
2.5426958E-002	-1.141220628475516E-002	4.174399894545786E+001	2.000000000000000E+000	1.0898566E-004	13	0.0000000E+000
2.4935389E-002	-1.138978052685244E-002	4.174899894533155E+001	2.000000000000000E+000	1.0892862E-004	13	0.0000000E+000
2.4420369E-002	-1.137408627812073E-002	4.175399894520524E+001	2.000000000000000E+000	1.0887167E-004	13	0.0000000E+000
2.3939222E-002	-1.133989904001557E-002	4.175899894507893E+001	2.000000000000000E+000	1.0881484E-004	13	0.0000000E+000
2.3462851E-002	-1.131290262817466E-002	4.176399894495262E+001	2.000000000000000E+000	1.0875816E-004	13	0.0000000E+000
2.2903102E-002	-1.129445308315827E-002	4.176899894482631E+001	2.000000000000000E+000	1.0870161E-004	13	0.0000000E+000
2.2422820E-002	-1.127342665820441E-002	4.177399894470000E+001	2.000000000000000E+000	1.0864515E-004	13	0.0000000E+000
2.1915620E-002	-1.124820633953214E-002	4.177899894457369E+001	2.000000000000000E+000	1.0858881E-004	13	0.0000000E+000
2.1430999E-002	-1.121582841595664E-002	4.178399894444738E+001	2.000000000000000E+000	1.0853261E-004	13	0.0000000E+000
2.0946603E-002	-1.120189197461017E-002	4.178889894432359E+001	2.000000000000000E+000	1.0847765E-004	13	0.0000000E+000
2.0468269E-002	-1.117335010856163E-002	4.179379894419981E+001	2.000000000000000E+000	1.0842280E-004	13	0.0000000E+000
1.9958027E-002	-1.114223236149744E-002	4.179879894407350E+001	2.000000000000000E+000	1.0836693E-004	13	0.0000000E+000
1.9495115E-002	-1.111796248534866E-002	4.180379894394719E+001	2.000000000000000E+000	1.0831121E-004	13	0.0000000E+000
1.8954040E-002	-1.109442129646514E-002	4.180879894382088E+001	2.000000000000000E+000	1.0825562E-004	13	0.0000000E+000
1.8419046E-002	-1.107782537931626E-002	4.181379894369456E+001	2.000000000000000E+000	1.0820013E-004	13	0.0000000E+000
1.7938767E-002	-1.104823738718216E-002	4.181879894356825E+001	2.000000000000000E+000	1.0814475E-004	13	0.0000000E+000
1.7440684E-002	-1.101842262731664E-002	4.182379894344194E+001	2.000000000000000E+000	1.0808952E-004	13	0.0000000E+000
1.6941734E-002	-1.100046067982804E-002	4.182879894331563E+001	2.000000000000000E+000	1.0803440E-004	13	0.0000000E+000
1.6450163E-002	-1.097672644077236E-002	4.183379894318932E+001	2.000000000000000E+000	1.0797939E-004	13	0.0000000E+000
1.5929496E-002	-1.095445429255601E-002	4.183879894306301E+001	2.000000000000000E+000	1.0792450E-004	13	0.0000000E+000
1.5410136E-002	-1.092600567040569E-002	4.184379894293670E+001	2.000000000000000E+000	1.0786974E-004	13	0.0000000E+000
1.4915528E-002	-1.090637301240345E-002	4.184879894281039E+001	2.000000000000000E+000	1.0781511E-004	13	0.0000000E+000
1.4442195E-002	-1.088454555583386E-002	4.185379894268408E+001	2.000000000000000E+000	1.0776059E-004	13	0.0000000E+000
1.3894607E-002	-1.085533461165057E-002	4.185879894255777E+001	2.000000000000000E+000	1.0770618E-004	13	0.0000000E+000
1.3418670E-002	-1.083462113643745E-002	4.186379894243146E+001	2.000000000000000E+000	1.0765189E-004	13	0.0000000E+000
1.2953591E-002	-1.080906781063470E-002	4.186879894230515E+001	2.000000000000000E+000	1.0759773E-004	13	0.0000000E+000
1.2441176E-002	-1.079057962355862E-002	4.187379894217884E+001	2.000000000000000E+000	1.0754368E-004	13	0.0000000E+000
1.1920945E-002	-1.076326436701824E-002	4.187879894205253E+001	2.000000000000000E+000	1.0748974E-004	13	0.0000000E+000
1.1394202E-002	-1.073603133116906E-002	4.188379894192622E+001	2.000000000000000E+000	1.0743594E-004	13	0.0000000E+000
1.0909145E-002	-1.071279986061918E-002	4.188879894179991E+001	2.000000000000000E+000	1.0738226E-004	13	0.0000000E+000
1.0410627E-002	-1.069334080922557E-002	4.189379894167359E+001	2.000000000000000E+000	1.0732868E-004	13	0.0000000E+000
9.9346889E-003	-1.067028295807230E-002	4.189879894154728E+001	2.000000000000000E+000	1.0727522E-004	13	0.0000000E+000
9.3805892E-003	-1.064062195016016E-002	4.190379894142097E+001	2.000000000000000E+000	1.0722189E-004	13	0.0000000E+000
8.9050867E-003	-1.062250528202360E-002	4.190879894129466E+001	2.000000000000000E+000	1.0716869E-004	13	0.0000000E+000
8.4391367E-003	-1.060247775030525E-002	4.191379894116835E+001	2.000000000000000E+000	1.0711559E-004	13	0.0000000E+000
7.9406193E-003	-1.057395615377270E-002	4.191879894104204E+001	2.000000000000000E+000	1.0706259E-004	13	0.0000000E+000
7.4355872E-003	-1.054557008413237E-002	4.192379894091573E+001	2.000000000000000E+000	1.0700974E-004	13	0.0000000E+000
6.9479262E-003	-1.052954823314917E-002	4.192879894078942E+001	2.000000000000000E+000	1.0695698E-004	13	0.0000000E+000
6.4798058E-003	-1.051061547492060E-002	4.193379894066311E+001	2.000000000000000E+000	1.0690435E-004	13	0.0000000E+000
5.9574046E-003	-1.048125419346790E-002	4.193879894053680E+001	2.000000000000000E+000	1.0685183E-004	13	0.0000000E+000
5.4228441E-003	-1.045198557745383E-002	4.194379894041049E+001	2.000000000000000E+000	1.0679945E-004	13	0.0000000E+000
4.9603684E-003	-1.043174528714383E-002	4.194879894028418E+001	2.000000000000000E+000	1.0674718E-004	13	0.0000000E+000
4.4440464E-003	-1.040632208583481E-002	4.195379894015787E+001	2.000000000000000E+000	1.0669501E-004	13	0.0000000E+000
3.9225132E-003	-1.038636606382637E-002	4.195879894003156E+001	2.000000000000000E+000	1.0664296E-004	13	0.0000000E+000
3.4359894E-003	-1.036295278061601E-002	4.196369893990777E+001	2.000000000000000E+000	1.0659206E-004	13	0.0000000E+000
2.9862730E-003	-1.033938077891819E-002	4.196859893978399E+001	2.000000000000000E+000	1.0654129E-004	13	0.0000000E+000
2.4295654E-003	-1.031768793792720E-002	4.197359893965768E+001	2.000000000000000E+000	1.0648958E-004	13	0.0000000E+000
1.9775121E-003	-1.029270456494874E-002	4.197859893953137E+001	2.000000000000000E+000	1.0643798E-004	13	0.0000000E+000
1.4946276E-003	-1.026859424663676E-002	4.198359893940506E+001	2.000000000000000E+000	1.0638651E-004	13	0.0000000E+000
9.4747363E-004	-1.025396100543950E-002	4.198859893927875E+001	2.000000000000000E+000	1.0633515E-004	13	0.0000000E+000
4.6545739E-004	-1.023154492516667E-002	4.199359893915243E+001	2.000000000000000E+000	1.0628388E-004	13	0.0000000E+000
-6.9971655E-005	-1.020421948509685E-002	4.199859893902612E+001	2.000000000000000E+000	1.0623272E-004	13	0.0000000E+000
-5.4764579E-004	-1.017437647704242E-002	4.200359893889981E+001	2.000000000000000E+000	1.0618171E-004	13	0.0000000E+000
-1.1056559E-003	-1.016592069274998E-002	4.200859893877350E+001	2.000000000000000E+000	1.0613078E-004	13	0.0000000E+000
-1.6258863E-003	-1.014370251642974E-002	4.201359893864719E+001	2.000000000000000E+000	1.0607993E-004	13	0.0000000E+000
-2.0818482E-003	-1.012028699391743E-002	4.201859893852088E+001	2.000000000000000E+000	1.0602921E-004	13	0.0000000E+000
-2.5933937E-003	-1.009008644475462E-002	4.202359893839457E+001	2.000000000000000E+000	1.0597860E-004	13	0.0000000E+000
-3.1136239E-003	-1.007813656509493E-002	4.202859893826826E+001	2.000000000000000E+000	1.0592812E-004	13	0.0000000E+000
-3.5999832E-003	-1.005569593309535E-002	4.203359893814195E+001	2.000000000000000E+000	1.0587774E-004	13	0.0000000E+000
-4.1501769E-003	-1.002850185547934E-002	4.203859893801564E+001	2.000000000000000E+000	1.0582745E-004	13	0.0000000E+000
-4.6096127E-003	-1.000832939897724E-002	4.204359893788933E+001	2.000000000000000E+000	1.0577730E-004	13	0.0000000E+000
-5.1354887E-003	-9.989069198292649E-003	4.204859893776302E+001	2.000000000000000E+000	1.0572725E-004	13	0.0000000E+000
-5.6096883E-003	-9.978968323842041E-003	4.205359893763671E+001	2.000000000000000E+000	1.0567729E-004	13	0.0000000E+000
-6.1507626E-003	-9.954548968711258E-003	4.205859893751040E+001	2.000000000000000E+000	1.0562743E-004	13	0.0000000E+000
-6.6427668E-003	-9.931939969068132E-003	4.206359893738409E+001	2.000000000000000E+000	1.0557767E-004	13	0.0000000E+000
-7.0913462E-003	-9.910241473224918E-003	4.206859893725778E+001	2.000000000000000E+000	1.0552804E-004	13	0.0000000E+000
-7.5942078E-003	-9.895999918378279E-003	4.207359893713146E+001	2.000000000000000E+000	1.0547849E-004	13	0.0000000E+000
-8.0857771E-003	-9.872213125962620E-003	4.207859893700515E+001	2.000000000000000E+000	1.0542904E-004	13	0.0000000E+000
-8.6186007E-003	-9.848792254078129E-003	4.208359893687884E+001	2.000000000000000E+000	1.0537972E-004	13	0.0000000E+000
-9.1431746E-003	-9.829523060916176E-003	4.208859893675253E+001	2.000000000000000E+000	1.0533049E-004	13	0.0000000E+000
-9.5813321E-003	-9.815112010321841E-003	4.209359893662622E+001	2.000000000000000E+000	1.0528135E-004	13	0.0000000E+000
-1.0113721E-002	-9.782190037819383E-003	4.209859893649991E+001	2.000000000000000E+000	1.0523229E-004	13	0.0000000E+000
-1.0635253E-002	-9.764280085922394E-003	4.210359893637360E+001	2.000000000000000E+000	1.0518337E-004	13	0.0000000E+000
-1.1080360E-002	-9.743722687717032E-003	4.210859893624729E+001	2.000000000000000E+000	1.0513455E-004	13	0.0000000E+000
-1.1572364E-002	-9.730706591874333E-003	4.211359893612098E+001	2.000000000000000E+000	1.0508580E-004	13	0.0000000E+000
-1.2078263E-002	-9.711011527046634E-003	4.211859893599467E+001	2.000000000000000E+000	1.0503716E-004	13	0.0000000E+000
-1.2560281E-002	-9.686317464167413E-003	4.212359893586836E+001	2.000000000000000E+000	1.0498863E-004	13	0.0000000E+000
-1.3097012E-002	-9.677764999871545E-003	4.212859893574205E+001	2.000000000000000E+000	1.0494018E-004	13	0.0000000E+000
-1.3605084E-002	-9.657940585715202E-003	4.213359893561574E+001	2.000000000000000E+000	1.0489183E-004	13	0.0000000E+000
-1.4038693E-002	-9.624830250368865E-003	4.213849893549195E+001	2.000000000000000E+000	1.0484451E-004	13	0.0000000E+000
-1.4610806E-002	-9.606051221370829E-003	4.214339893536817E+001	2.000000000000000E+000	1.0479732E-004	13	0.0000000E+000
-1.5053739E-002	-9.593349344868329E-003	4.214839893524186E+001	2.000000000000000E+000	1.0474927E-004	13	0.0000000E+000
-1.5571800E-002	-9.582139434562723E-003	4.215339893511555E+001	2.000000000000000E+000	1.0470130E-004	13	0.0000000E+000
-1.6094200E-002	-9.554075675182599E-003	4.215839893498924E+001	2.000000000000000E+000	1.0465342E-004	13	0.0000000E+000
-1.6552335E-002	-9.532480157979445E-003	4.216339893486293E+001	2.000000000000000E+000	1.0460563E-004	13	0.0000000E+000
-1.7072564E-002	-9.516293075235271E-003	4.216839893473662E+001	2.000000000000000E+000	1.0455796E-004	13	0.0000000E+000
-1.7577160E-002	-9.500368181348140E-003	4.217339893461030E+001	2.000000000000000E+000	1.0451036E-004	13	0.0000000E+000
-1.8049188E-002	-9.479375290869618E-003	4.217839893448399E+001	2.000000000000000E+000	1.0446282E-004	13	0.0000000E+000
-1.8562037E-002	-9.464805298745022E-003	4.218339893435768E+001	2.000000000000000E+000	1.0441542E-004	13	0.0000000E+000
-1.9063164E-002	-9.441486285223510E-003	4.218839893423137E+001	2.000000000000000E+000	1.0436810E-004	13	0.0000000E+000
-1.9566458E-002	-9.433369128986865E-003	4.219339893410506E+001	2.000000000000000E+000	1.0432086E-004	13	0.0000000E+000
-2.0044131E-002	-9.406333601597858E-003	4.219839893397875E+001	2.000000000000000E+000	1.0427368E-004	13	0.0000000E+000
-2.0602573E-002	-9.383975641261068E-003	4.220339893385244E+001	2.000000000000000E+000	1.0422663E-004	13	0.0000000E+000
-2.1089802E-002	-9.373879304610339E-003	4.220839893372613E+001	2.000000000000000E+000	1.0417966E-004	13	0.0000000E+000
-2.1557054E-002	-9.366703081275643E-003	4.221339893359982E+001	2.000000000000000E+000	1.0413277E-004	13	0.0000000E+000
-2.2076851E-002	-9.342549354821077E-003	4.221839893347351E+001	2.000000000000000E+000	1.0408594E-004	13	0.0000000E+000
-2.2593174E-002	-9.324673614917796E-003	4.222339893334720E+001	2.000000000000000E+000	1.0403922E-004	13	0.0000000E+000
-2.3105588E-002	-9.308849527163446E-003	4.222839893322089E+001	2.000000000000000E+000	1.0399259E-004	13	0.0000000E+000
-2.3594117E-002	-9.294931212190771E-003	4.223339893309458E+001	2.000000000000000E+000	1.0394603E-004	13	0.0000000E+000
-2.4143444E-002	-9.278720922669542E-003	4.223839893296827E+001	2.000000000000000E+000	1.0389955E-004	13	0.0000000E+000
-2.4607657E-002	-9.251695797143855E-003	4.224339893284196E+001	2.000000000000000E+000	1.0385317E-004	13	0.0000000E+000
-2.5082724E-002	-9.247603179215802E-003	4.224839893271565E+001	2.000000000000000E+000	1.0380689E-004	13	0.0000000E+000
-2.5572555E-002	-9.234539423452995E-003	4.225339893258933E+001	2.000000000000000E+000	1.0376066E-004	13	0.0000000E+000
-2.6113631E-002	-9.208330052029909E-003	4.225839893246302E+001	2.000000000000000E+000	1.0371452E-004	13	0.0000000E+000
-2.6580015E-002	-9.192186337768873E-003	4.226339893233671E+001	2.000000000000000E+000	1.0366847E-004	13	0.0000000E+000
-2.7070282E-002	-9.180980523248727E-003	4.226839893221040E+001	2.000000000000000E+000	1.0362251E-004	13	0.0000000E+000
-2.7589209E-002	-9.166362829642852E-003	4.227339893208409E+001	2.000000000000000E+000	1.0357663E-004	13	0.0000000E+000
-2.8061673E-002	-9.146986921857114E-003	4.227839893195778E+001	2.000000000000000E+000	1.0353080E-004	13	0.0000000E+000
-2.8560193E-002	-9.127335547969809E-003	4.228339893183147E+001	2.000000000000000E+000	1.0348507E-004	13	0.0000000E+000
-2.9091278E-002	-9.109590936918002E-003	4.228839893170516E+001	2.000000000000000E+000	1.0343944E-004	13	0.0000000E+000
-2.9600652E-002	-9.100662003192789E-003	4.229339893157885E+001	2.000000000000000E+000	1.0339385E-004	13	0.0000000E+000
-3.0113498E-002	-9.080354063288811E-003	4.229839893145254E+001	2.000000000000000E+000	1.0334835E-004	13	0.0000000E+000
-3.0583359E-002	-9.059217026994956E-003	4.230339893132623E+001	2.000000000000000E+000	1.0330295E-004	13	0.0000000E+000
-3.1082103E-002	-9.055151382978813E-003	4.230829893120244E+001	2.000000000000000E+000	1.0325851E-004	13	0.0000000E+000
-3.1568669E-002	-9.030401443934272E-003	4.231319893107866E+001	2.000000000000000E+000	1.0321415E-004	13	0.0000000E+000
-3.2070227E-002	-9.019856334320606E-003	4.231819893095235E+001	2.000000000000000E+000	1.0316895E-004	13	0.0000000E+000
-3.2580905E-002	-9.000513738101283E-003	4.232319893082604E+001	2.000000000000000E+000	1.0312385E-004	13	0.0000000E+000
-3.3030350E-002	-8.994664989999856E-003	4.232819893069973E+001	2.000000000000000E+000	1.0307883E-004	13	0.0000000E+000
-3.3551451E-002	-8.972359640431388E-003	4.233319893057342E+001	2.000000000000000E+000	1.0303385E-004	13	0.0000000E+000
-3.4073856E-002	-8.955377255502217E-003	4.233819893044711E+001	2.000000000000000E+000	1.0298895E-004	13	0.0000000E+000
-3.4547187E-002	-8.936777802828692E-003	4.234319893032080E+001	2.000000000000000E+000	1.0294414E-004	13	0.0000000E+000
-3.5044834E-002	-8.923346983933808E-003	4.234819893019449E+001	2.000000000000000E+000	1.0289941E-004	13	0.0000000E+000
-3.5530325E-002	-8.910645435042303E-003	4.235319893006817E+001	2.000000000000000E+000	1.0285473E-004	13	0.0000000E+000
-3.5982810E-002	-8.901331160896780E-003	4.235819892994186E+001	2.000000000000000E+000	1.0281014E-004	13	0.0000000E+000
-3.6544729E-002	-8.875989953346319E-003	4.236319892981555E+001	2.000000000000000E+000	1.0276563E-004	13	0.0000000E+000
-3.7061494E-002	-8.866134998573763E-003	4.236819892968924E+001	2.000000000000000E+000	1.0272119E-004	13	0.0000000E+000
-3.7533950E-002	-8.862283986590279E-003	4.237319892956293E+001	2.000000000000000E+000	1.0267682E-004	13	0.0000000E+000
-3.8022917E-002	-8.841343953435804E-003	4.237819892943662E+001	2.000000000000000E+000	1.0263250E-004	13	0.0000000E+000
-3.8537502E-002	-8.826746000660496E-003	4.238319892931031E+001	2.000000000000000E+000	1.0258827E-004	13	0.0000000E+000
-3.9059035E-002	-8.809922919764068E-003	4.238819892918400E+001	2.000000000000000E+000	1.0254412E-004	13	0.0000000E+000
-3.9533231E-002	-8.803823015279511E-003	4.239319892905769E+001	2.000000000000000E+000	1.0250001E-004	13	0.0000000E+000
-4.0102534E-002	-8.796704380046955E-003	4.239819892893138E+001	2.000000000000000E+000	1.0245598E-004	13	0.0000000E+000
-4.0581945E-002	-8.767854180543044E-003	4.240319892880507E+001	2.000000000000000E+000	1.0241203E-004	13	0.0000000E+000
-4.1102175E-002	-8.756286312084458E-003	4.240819892867876E+001	2.000000000000000E+000	1.0236815E-004	13	0.0000000E+000
-4.1574206E-002	-8.751334866963473E-003	4.241319892855245E+001	2.000000000000000E+000	1.0232431E-004	13	0.0000000E+000
-4.2030167E-002	-8.731071108245059E-003	4.241819892842614E+001	2.000000000000000E+000	1.0228055E-004	13	0.0000000E+000
-4.2557340E-002	-8.715382118322013E-003	4.242319892829983E+001	2.000000000000000E+000	1.0223688E-004	13	0.0000000E+000
-4.3086264E-002	-8.700083682842058E-003	4.242819892817352E+001	2.000000000000000E+000	1.0219328E-004	13	0.0000000E+000
-4.3567408E-002	-8.692699489487983E-003	4.243319892804720E+001	2.000000000000000E+000	1.0214972E-004	13	0.0000000E+000
-4.4057246E-002	-8.686209031910731E-003	4.243819892792089E+001	2.000000000000000E+000	1.0210623E-004	13	0.0000000E+000
-4.4570088E-002	-8.665529863278731E-003	4.244319892779458E+001	2.000000000000000E+000	1.0206283E-004	13	0.0000000E+000
-4.5069907E-002	-8.651717439341025E-003	4.244819892766827E+001	2.000000000000000E+000	1.0201948E-004	13	0.0000000E+000
-4.5538031E-002	-8.642688476163909E-003	4.245319892754196E+001	2.000000000000000E+000	1.0197619E-004	13	0.0000000E+000
-4.6060868E-002	-8.629808207346767E-003	4.245819892741565E+001	2.000000000000000E+000	1.0193295E-004	13	0.0000000E+000
-4.6583701E-002	-8.612511334390643E-003	4.246319892728934E+001	2.000000000000000E+000	1.0188980E-004	13	0.0000000E+000
-4.7029685E-002	-8.601605259476203E-003	4.246819892716303E+001	2.000000000000000E+000	1.0184672E-004	13	0.0000000E+000
-4.7582474E-002	-8.587271730627372E-003	4.247319892703672E+001	2.000000000000000E+000	1.0180369E-004	13	0.0000000E+000
