Ewe/V	<I>/mA	time/s	cycle number	(Q-Qo)/C	I Range	Rcmp/Ohm	
3.1431189E-001	-1.914174016459644E-003	2.535490935948110E+002	2.000000000000000E+000	5.6875817E-004	14	0.0000000E+000
3.1380734E-001	-1.975950715153899E-003	2.535989935935504E+002	2.000000000000000E+000	5.6866102E-004	14	0.0000000E+000
3.1331620E-001	-2.031603821021543E-003	2.536488935922898E+002	2.000000000000000E+000	5.6856102E-004	14	0.0000000E+000
3.1278333E-001	-2.088482880018366E-003	2.536988935910267E+002	2.000000000000000E+000	5.6845800E-004	14	0.0000000E+000
3.1229293E-001	-2.149505524364334E-003	2.537488935897636E+002	2.000000000000000E+000	5.6835212E-004	14	0.0000000E+000
3.1178963E-001	-2.208543251064031E-003	2.537987935885030E+002	2.000000000000000E+000	5.6824327E-004	14	0.0000000E+000
3.1131423E-001	-2.265741997738688E-003	2.538486935872425E+002	2.000000000000000E+000	5.6813163E-004	14	0.0000000E+000
3.1075588E-001	-2.327530395594177E-003	2.538986935859793E+002	2.000000000000000E+000	5.6801678E-004	14	0.0000000E+000
3.1026992E-001	-2.383798321254630E-003	2.539485935847188E+002	2.000000000000000E+000	5.6789920E-004	14	0.0000000E+000
3.0976337E-001	-2.444566019070067E-003	2.539984935834582E+002	2.000000000000000E+000	5.6777871E-004	14	0.0000000E+000
3.0926129E-001	-2.498493933017369E-003	2.540484935821951E+002	2.000000000000000E+000	5.6765514E-004	14	0.0000000E+000
3.0881438E-001	-2.558674838202425E-003	2.540984935809320E+002	2.000000000000000E+000	5.6752865E-004	14	0.0000000E+000
3.0827364E-001	-2.619893594779744E-003	2.541483935796714E+002	2.000000000000000E+000	5.6739943E-004	14	0.0000000E+000
3.0779219E-001	-2.678868304256166E-003	2.541982935784108E+002	2.000000000000000E+000	5.6726718E-004	14	0.0000000E+000
3.0731875E-001	-2.741099923035326E-003	2.542482935771477E+002	2.000000000000000E+000	5.6713168E-004	14	0.0000000E+000
3.0678347E-001	-2.800981635411648E-003	2.542981935758871E+002	2.000000000000000E+000	5.6699337E-004	14	0.0000000E+000
3.0625194E-001	-2.858077498167744E-003	2.543480935746265E+002	2.000000000000000E+000	5.6685216E-004	14	0.0000000E+000
3.0577424E-001	-2.926672340250087E-003	2.543980935733634E+002	2.000000000000000E+000	5.6670746E-004	14	0.0000000E+000
3.0523610E-001	-2.979956434444632E-003	2.544480935721003E+002	2.000000000000000E+000	5.6655984E-004	14	0.0000000E+000
3.0478719E-001	-3.040630767352386E-003	2.544979935708398E+002	2.000000000000000E+000	5.6640955E-004	14	0.0000000E+000
3.0423614E-001	-3.102558933146159E-003	2.545478935695792E+002	2.000000000000000E+000	5.6625629E-004	14	0.0000000E+000
3.0373406E-001	-3.161703804223828E-003	2.545978935683161E+002	2.000000000000000E+000	5.6609960E-004	14	0.0000000E+000
3.0327165E-001	-3.221597264380411E-003	2.546477935670555E+002	2.000000000000000E+000	5.6594034E-004	14	0.0000000E+000
3.0277976E-001	-3.279347241862341E-003	2.546976935657949E+002	2.000000000000000E+000	5.6577811E-004	14	0.0000000E+000
3.0229360E-001	-3.339075143412452E-003	2.547476935645318E+002	2.000000000000000E+000	5.6561263E-004	14	0.0000000E+000
3.0179793E-001	-3.398315838832232E-003	2.547976935632687E+002	2.000000000000000E+000	5.6544418E-004	14	0.0000000E+000
3.0129150E-001	-3.460234664744939E-003	2.548475935620081E+002	2.000000000000000E+000	5.6527311E-004	14	0.0000000E+000
3.0085951E-001	-3.518867904563891E-003	2.548974935607475E+002	2.000000000000000E+000	5.6509889E-004	14	0.0000000E+000
3.0026934E-001	-3.578384952245127E-003	2.549474935594844E+002	2.000000000000000E+000	5.6492147E-004	14	0.0000000E+000
2.9977074E-001	-3.639134750283837E-003	2.549973935582238E+002	2.000000000000000E+000	5.6474138E-004	14	0.0000000E+000
2.9930338E-001	-3.699916489006139E-003	2.550472935569633E+002	2.000000000000000E+000	5.6455820E-004	14	0.0000000E+000
2.9880339E-001	-3.757605710351421E-003	2.550972935557002E+002	2.000000000000000E+000	5.6437170E-004	14	0.0000000E+000
2.9829815E-001	-3.814134177159083E-003	2.551472935544371E+002	2.000000000000000E+000	5.6418241E-004	14	0.0000000E+000
2.9782164E-001	-3.880811644085233E-003	2.551971935531765E+002	2.000000000000000E+000	5.6399038E-004	14	0.0000000E+000
2.9731095E-001	-3.934661232802214E-003	2.552470935519159E+002	2.000000000000000E+000	5.6379539E-004	14	0.0000000E+000
2.9678550E-001	-3.994346085718189E-003	2.552970935506528E+002	2.000000000000000E+000	5.6359707E-004	14	0.0000000E+000
2.9633760E-001	-4.050212119146177E-003	2.553469935493922E+002	2.000000000000000E+000	5.6339637E-004	14	0.0000000E+000
2.9585245E-001	-4.108061547087986E-003	2.553968935481316E+002	2.000000000000000E+000	5.6319276E-004	14	0.0000000E+000
2.9530472E-001	-4.162897302385019E-003	2.554468935468685E+002	2.000000000000000E+000	5.6298595E-004	14	0.0000000E+000
2.9480371E-001	-4.227343364087241E-003	2.554968935456054E+002	2.000000000000000E+000	5.6277623E-004	14	0.0000000E+000
2.9429853E-001	-4.284870297511546E-003	2.555467935443448E+002	2.000000000000000E+000	5.6256383E-004	14	0.0000000E+000
2.9380798E-001	-4.339971449957250E-003	2.555966935430843E+002	2.000000000000000E+000	5.6234864E-004	14	0.0000000E+000
2.9333353E-001	-4.398993114330056E-003	2.556466935418212E+002	2.000000000000000E+000	5.6213018E-004	14	0.0000000E+000
2.9283577E-001	-4.455966274379344E-003	2.556965935405606E+002	2.000000000000000E+000	5.6190923E-004	14	0.0000000E+000
2.9233146E-001	-4.511168595720594E-003	2.557464935393000E+002	2.000000000000000E+000	5.6168548E-004	14	0.0000000E+000
2.9180923E-001	-4.565257177983992E-003	2.557964935380369E+002	2.000000000000000E+000	5.6145852E-004	14	0.0000000E+000
2.9127952E-001	-4.622152094582459E-003	2.558464935367738E+002	2.000000000000000E+000	5.6122884E-004	14	0.0000000E+000
2.9077849E-001	-4.677642635115737E-003	2.558962935355157E+002	2.000000000000000E+000	5.6099729E-004	14	0.0000000E+000
2.9028490E-001	-4.729872471121471E-003	2.559462935342526E+002	2.000000000000000E+000	5.6076207E-004	14	0.0000000E+000
2.8979766E-001	-4.782843078514190E-003	2.559962935329895E+002	2.000000000000000E+000	5.6052423E-004	14	0.0000000E+000
2.8929678E-001	-4.836297276971574E-003	2.560461935317289E+002	2.000000000000000E+000	5.6028424E-004	14	0.0000000E+000
2.8879878E-001	-4.890220129940025E-003	2.560960935304684E+002	2.000000000000000E+000	5.6004158E-004	14	0.0000000E+000
2.8829035E-001	-4.946264894774781E-003	2.561460935292052E+002	2.000000000000000E+000	5.5979565E-004	14	0.0000000E+000
2.8780615E-001	-4.996328113401418E-003	2.561959935279447E+002	2.000000000000000E+000	5.5954763E-004	14	0.0000000E+000
2.8732225E-001	-5.048603668636284E-003	2.562458935266841E+002	2.000000000000000E+000	5.5929692E-004	14	0.0000000E+000
2.8681487E-001	-5.103105213557795E-003	2.562958935254210E+002	2.000000000000000E+000	5.5904320E-004	14	0.0000000E+000
2.8630430E-001	-5.152577071041230E-003	2.563458935241579E+002	2.000000000000000E+000	5.5878673E-004	14	0.0000000E+000
2.8577140E-001	-5.203377805316933E-003	2.563957935228973E+002	2.000000000000000E+000	5.5852841E-004	14	0.0000000E+000
2.8531283E-001	-5.251225665504684E-003	2.564456935216367E+002	2.000000000000000E+000	5.5826758E-004	14	0.0000000E+000
2.8479907E-001	-5.303765594408684E-003	2.564956935203736E+002	2.000000000000000E+000	5.5800373E-004	14	0.0000000E+000
2.8431031E-001	-5.351123708826247E-003	2.565455935191130E+002	2.000000000000000E+000	5.5773783E-004	14	0.0000000E+000
2.8382355E-001	-5.398221836258876E-003	2.565954935178524E+002	2.000000000000000E+000	5.5746967E-004	14	0.0000000E+000
2.8336290E-001	-5.442261919098038E-003	2.566454935165893E+002	2.000000000000000E+000	5.5719871E-004	14	0.0000000E+000
2.8283104E-001	-5.489961510177749E-003	2.566954935153262E+002	2.000000000000000E+000	5.5692543E-004	14	0.0000000E+000
2.8230822E-001	-5.536724614777694E-003	2.567453935140657E+002	2.000000000000000E+000	5.5665028E-004	14	0.0000000E+000
2.8181839E-001	-5.586877727379438E-003	2.567952935128051E+002	2.000000000000000E+000	5.5637280E-004	14	0.0000000E+000
2.8130886E-001	-5.628778106591481E-003	2.568452935115420E+002	2.000000000000000E+000	5.5609242E-004	14	0.0000000E+000
2.8082433E-001	-5.671616213848051E-003	2.568951935102814E+002	2.000000000000000E+000	5.5581052E-004	14	0.0000000E+000
2.8035137E-001	-5.720078977643719E-003	2.569450935090208E+002	2.000000000000000E+000	5.5552629E-004	14	0.0000000E+000
2.7981851E-001	-5.758976273028849E-003	2.569950935077577E+002	2.000000000000000E+000	5.5523933E-004	14	0.0000000E+000
2.7935573E-001	-5.802093284797361E-003	2.570450935064946E+002	2.000000000000000E+000	5.5495033E-004	14	0.0000000E+000
2.7880484E-001	-5.847917015095364E-003	2.570949935052340E+002	2.000000000000000E+000	5.5465975E-004	14	0.0000000E+000
2.7835155E-001	-5.883922332516466E-003	2.571448935039734E+002	2.000000000000000E+000	5.5436697E-004	14	0.0000000E+000
2.7779528E-001	-5.926957038793035E-003	2.571948935027103E+002	2.000000000000000E+000	5.5407180E-004	14	0.0000000E+000
2.7737665E-001	-5.962945819379062E-003	2.572447935014497E+002	2.000000000000000E+000	5.5377511E-004	14	0.0000000E+000
2.7685481E-001	-6.001599845276817E-003	2.572946935001892E+002	2.000000000000000E+000	5.5347668E-004	14	0.0000000E+000
2.7633685E-001	-6.038691635895432E-003	2.573446934989261E+002	2.000000000000000E+000	5.5317569E-004	14	0.0000000E+000
2.7586341E-001	-6.076178325315984E-003	2.573946934976630E+002	2.000000000000000E+000	5.5287284E-004	14	0.0000000E+000
2.7531368E-001	-6.118617312628749E-003	2.574445934964024E+002	2.000000000000000E+000	5.5256858E-004	14	0.0000000E+000
2.7485600E-001	-6.152093761520719E-003	2.574944934951418E+002	2.000000000000000E+000	5.5226247E-004	14	0.0000000E+000
2.7435181E-001	-6.184752378730896E-003	2.575444934938787E+002	2.000000000000000E+000	5.5195403E-004	14	0.0000000E+000
2.7384484E-001	-6.223804468522581E-003	2.575943934926181E+002	2.000000000000000E+000	5.5164454E-004	14	0.0000000E+000
2.7332428E-001	-6.255348523918999E-003	2.576442934913575E+002	2.000000000000000E+000	5.5133319E-004	14	0.0000000E+000
2.7283493E-001	-6.287814814592840E-003	2.576942934900944E+002	2.000000000000000E+000	5.5101968E-004	14	0.0000000E+000
2.7232221E-001	-6.321843057805643E-003	2.577442934888313E+002	2.000000000000000E+000	5.5070443E-004	14	0.0000000E+000
2.7182886E-001	-6.350836763643709E-003	2.577941934875707E+002	2.000000000000000E+000	5.5038830E-004	14	0.0000000E+000
2.7130422E-001	-6.381253400437339E-003	2.578440934863102E+002	2.000000000000000E+000	5.5007066E-004	14	0.0000000E+000
2.7081704E-001	-6.406278771658735E-003	2.578940934850471E+002	2.000000000000000E+000	5.4975104E-004	14	0.0000000E+000
2.7028018E-001	-6.435569557611237E-003	2.579439934837865E+002	2.000000000000000E+000	5.4943067E-004	14	0.0000000E+000
2.6978526E-001	-6.466755101075944E-003	2.579938934825259E+002	2.000000000000000E+000	5.4910884E-004	14	0.0000000E+000
2.6929376E-001	-6.493134610568607E-003	2.580438934812628E+002	2.000000000000000E+000	5.4878485E-004	14	0.0000000E+000
2.6880974E-001	-6.518609137218079E-003	2.580938934799997E+002	2.000000000000000E+000	5.4845965E-004	14	0.0000000E+000
2.6829484E-001	-6.545667815574183E-003	2.581437934787391E+002	2.000000000000000E+000	5.4813368E-004	14	0.0000000E+000
2.6785225E-001	-6.568032767863250E-003	2.581936934774785E+002	2.000000000000000E+000	5.4780662E-004	14	0.0000000E+000
2.6730669E-001	-6.594694393275272E-003	2.582436934762154E+002	2.000000000000000E+000	5.4747751E-004	14	0.0000000E+000
2.6684630E-001	-6.614563911859134E-003	2.582935934749548E+002	2.000000000000000E+000	5.4714805E-004	14	0.0000000E+000
2.6633856E-001	-6.636669594397432E-003	2.583434934736943E+002	2.000000000000000E+000	5.4681743E-004	14	0.0000000E+000
2.6586726E-001	-6.662636723511070E-003	2.583934934724311E+002	2.000000000000000E+000	5.4648507E-004	14	0.0000000E+000
2.6533437E-001	-6.679485397180523E-003	2.584434934711680E+002	2.000000000000000E+000	5.4615154E-004	14	0.0000000E+000
2.6483655E-001	-6.699239512985719E-003	2.584932934699100E+002	2.000000000000000E+000	5.4581853E-004	14	0.0000000E+000
2.6431003E-001	-6.716279001565684E-003	2.585432934686469E+002	2.000000000000000E+000	5.4548314E-004	14	0.0000000E+000
2.6383129E-001	-6.732753382749382E-003	2.585932934673838E+002	2.000000000000000E+000	5.4514705E-004	14	0.0000000E+000
2.6333231E-001	-6.751138129879597E-003	2.586431934661232E+002	2.000000000000000E+000	5.4481067E-004	14	0.0000000E+000
2.6286218E-001	-6.768259170469648E-003	2.586930934648626E+002	2.000000000000000E+000	5.4447347E-004	14	0.0000000E+000
2.6233992E-001	-6.783950208339856E-003	2.587430934635995E+002	2.000000000000000E+000	5.4413470E-004	14	0.0000000E+000
2.6184636E-001	-6.797983542985470E-003	2.587929934623389E+002	2.000000000000000E+000	5.4379593E-004	14	0.0000000E+000
2.6133680E-001	-6.813334451048009E-003	2.588428934610783E+002	2.000000000000000E+000	5.4345641E-004	14	0.0000000E+000
2.6083151E-001	-6.826016945811662E-003	2.588928934598152E+002	2.000000000000000E+000	5.4311549E-004	14	0.0000000E+000
2.6034853E-001	-6.837179766307627E-003	2.589428934585521E+002	2.000000000000000E+000	5.4277398E-004	14	0.0000000E+000
2.5983766E-001	-6.849052570795808E-003	2.589927934572916E+002	2.000000000000000E+000	5.4243259E-004	14	0.0000000E+000
2.5936028E-001	-6.862064162325474E-003	2.590426934560310E+002	2.000000000000000E+000	5.4209051E-004	14	0.0000000E+000
2.5880089E-001	-6.870067824557860E-003	2.590926934547679E+002	2.000000000000000E+000	5.4174737E-004	14	0.0000000E+000
2.5831175E-001	-6.877855193265281E-003	2.591425934535073E+002	2.000000000000000E+000	5.4140436E-004	14	0.0000000E+000
2.5786677E-001	-6.885241467071521E-003	2.591924934522467E+002	2.000000000000000E+000	5.4106105E-004	14	0.0000000E+000
2.5734451E-001	-6.892012852713104E-003	2.592424934509836E+002	2.000000000000000E+000	5.4071669E-004	14	0.0000000E+000
2.5687960E-001	-6.898835853078503E-003	2.592924934497205E+002	2.000000000000000E+000	5.4037198E-004	14	0.0000000E+000
2.5636432E-001	-6.909749761684847E-003	2.593423934484599E+002	2.000000000000000E+000	5.4002757E-004	14	0.0000000E+000
2.5588602E-001	-6.909977796190570E-003	2.593922934471993E+002	2.000000000000000E+000	5.3968286E-004	14	0.0000000E+000
2.5535420E-001	-6.915627985620187E-003	2.594422934459362E+002	2.000000000000000E+000	5.3933728E-004	14	0.0000000E+000
2.5480604E-001	-6.920030264398705E-003	2.594921934446757E+002	2.000000000000000E+000	5.3899217E-004	14	0.0000000E+000
2.5436491E-001	-6.923523446390911E-003	2.595420934434151E+002	2.000000000000000E+000	5.3864683E-004	14	0.0000000E+000
2.5385004E-001	-6.924990162979969E-003	2.595920934421520E+002	2.000000000000000E+000	5.3830078E-004	14	0.0000000E+000
2.5332460E-001	-6.925708832919986E-003	2.596420934408889E+002	2.000000000000000E+000	5.3795456E-004	14	0.0000000E+000
2.5284517E-001	-6.928235965615315E-003	2.596919934396283E+002	2.000000000000000E+000	5.3760904E-004	14	0.0000000E+000
2.5235441E-001	-6.926909833758405E-003	2.597418934383677E+002	2.000000000000000E+000	5.3726340E-004	14	0.0000000E+000
2.5189584E-001	-6.924934978096320E-003	2.597918934371046E+002	2.000000000000000E+000	5.3691724E-004	14	0.0000000E+000
2.5136328E-001	-6.923609814051351E-003	2.598417934358440E+002	2.000000000000000E+000	5.3657178E-004	14	0.0000000E+000
2.5082371E-001	-6.919878368644994E-003	2.598916934345834E+002	2.000000000000000E+000	5.3622649E-004	14	0.0000000E+000
2.5031528E-001	-6.917621043245305E-003	2.599416934333203E+002	2.000000000000000E+000	5.3588062E-004	14	0.0000000E+000
2.4986413E-001	-6.916638179721574E-003	2.599916934320572E+002	2.000000000000000E+000	5.3553487E-004	14	0.0000000E+000
2.4933700E-001	-6.912439634912976E-003	2.600415934307966E+002	2.000000000000000E+000	5.3518993E-004	14	0.0000000E+000
2.4886951E-001	-6.906171559461882E-003	2.600914934295361E+002	2.000000000000000E+000	5.3484528E-004	14	0.0000000E+000
2.4833876E-001	-6.903445632466892E-003	2.601414934282730E+002	2.000000000000000E+000	5.3450011E-004	14	0.0000000E+000
2.4783929E-001	-6.894912805657807E-003	2.601913934270124E+002	2.000000000000000E+000	5.3415599E-004	14	0.0000000E+000
2.4736960E-001	-6.890521341133948E-003	2.602412934257518E+002	2.000000000000000E+000	5.3381210E-004	14	0.0000000E+000
2.4687497E-001	-6.882530506975862E-003	2.602912934244887E+002	2.000000000000000E+000	5.3346797E-004	14	0.0000000E+000
2.4633889E-001	-6.874441514157253E-003	2.603412934232256E+002	2.000000000000000E+000	5.3312408E-004	14	0.0000000E+000
2.4583144E-001	-6.864688854911694E-003	2.603911934219650E+002	2.000000000000000E+000	5.3278147E-004	14	0.0000000E+000
2.4532942E-001	-6.854411528028487E-003	2.604410934207044E+002	2.000000000000000E+000	5.3243921E-004	14	0.0000000E+000
2.4489208E-001	-6.844788242344024E-003	2.604910934194413E+002	2.000000000000000E+000	5.3209689E-004	14	0.0000000E+000
2.4434033E-001	-6.835581761282281E-003	2.605409934181807E+002	2.000000000000000E+000	5.3175568E-004	14	0.0000000E+000
2.4388683E-001	-6.822471251719087E-003	2.605908934169202E+002	2.000000000000000E+000	5.3141505E-004	14	0.0000000E+000
2.4336034E-001	-6.814269671050144E-003	2.606408934156570E+002	2.000000000000000E+000	5.3107413E-004	14	0.0000000E+000
2.4288055E-001	-6.800750492012397E-003	2.606908934143939E+002	2.000000000000000E+000	5.3073390E-004	14	0.0000000E+000
2.4235079E-001	-6.788744444397393E-003	2.607407934131334E+002	2.000000000000000E+000	5.3039490E-004	14	0.0000000E+000
2.4185833E-001	-6.776601850856018E-003	2.607906934118728E+002	2.000000000000000E+000	5.3005666E-004	14	0.0000000E+000
2.4135622E-001	-6.762097277498602E-003	2.608406934106097E+002	2.000000000000000E+000	5.2971824E-004	14	0.0000000E+000
2.4090932E-001	-6.747120469468737E-003	2.608905934093491E+002	2.000000000000000E+000	5.2938133E-004	14	0.0000000E+000
2.4035420E-001	-6.735594205773132E-003	2.609404934080885E+002	2.000000000000000E+000	5.2904501E-004	14	0.0000000E+000
2.3988286E-001	-6.717167253333801E-003	2.609904934068254E+002	2.000000000000000E+000	5.2870880E-004	14	0.0000000E+000
2.3939247E-001	-6.702567652325658E-003	2.610404934055623E+002	2.000000000000000E+000	5.2837341E-004	14	0.0000000E+000
2.3889145E-001	-6.685500530730002E-003	2.610902934043042E+002	2.000000000000000E+000	5.2804017E-004	14	0.0000000E+000
2.3833096E-001	-6.667825899937224E-003	2.611402934030411E+002	2.000000000000000E+000	5.2770640E-004	14	0.0000000E+000
2.3788089E-001	-6.650582127175231E-003	2.611902934017780E+002	2.000000000000000E+000	5.2737357E-004	14	0.0000000E+000
2.3738401E-001	-6.635569537846699E-003	2.612401934005175E+002	2.000000000000000E+000	5.2704220E-004	14	0.0000000E+000
2.3686714E-001	-6.615575710559013E-003	2.612900933992569E+002	2.000000000000000E+000	5.2671169E-004	14	0.0000000E+000
2.3637143E-001	-6.598820929608966E-003	2.613400933979938E+002	2.000000000000000E+000	5.2638142E-004	14	0.0000000E+000
2.3587117E-001	-6.578399223906607E-003	2.613899933967332E+002	2.000000000000000E+000	5.2605278E-004	14	0.0000000E+000
2.3537894E-001	-6.562529918906421E-003	2.614398933954726E+002	2.000000000000000E+000	5.2572496E-004	14	0.0000000E+000
2.3489916E-001	-6.541866265188975E-003	2.614898933942095E+002	2.000000000000000E+000	5.2539748E-004	14	0.0000000E+000
2.3435034E-001	-6.520088152124237E-003	2.615398933929464E+002	2.000000000000000E+000	5.2507105E-004	14	0.0000000E+000
2.3386186E-001	-6.502763980441043E-003	2.615897933916858E+002	2.000000000000000E+000	5.2474631E-004	14	0.0000000E+000
2.3337272E-001	-6.481282684242279E-003	2.616396933904252E+002	2.000000000000000E+000	5.2442244E-004	14	0.0000000E+000
2.3284832E-001	-6.458596259559114E-003	2.616896933891621E+002	2.000000000000000E+000	5.2409910E-004	14	0.0000000E+000
2.3236759E-001	-6.436473062099476E-003	2.617395933879016E+002	2.000000000000000E+000	5.2377745E-004	14	0.0000000E+000
2.3187281E-001	-6.414155403004732E-003	2.617894933866410E+002	2.000000000000000E+000	5.2345695E-004	14	0.0000000E+000
2.3136117E-001	-6.391625649808691E-003	2.618394933853779E+002	2.000000000000000E+000	5.2313687E-004	14	0.0000000E+000
2.3080494E-001	-6.370202985328977E-003	2.618894933841148E+002	2.000000000000000E+000	5.2281801E-004	14	0.0000000E+000
2.3036344E-001	-6.347607734689301E-003	2.619393933828542E+002	2.000000000000000E+000	5.2250078E-004	14	0.0000000E+000
2.2989416E-001	-6.322671492023896E-003	2.619892933815936E+002	2.000000000000000E+000	5.2218477E-004	14	0.0000000E+000
2.2938889E-001	-6.301341743814748E-003	2.620392933803305E+002	2.000000000000000E+000	5.2186922E-004	14	0.0000000E+000
2.2884271E-001	-6.276803479444835E-003	2.620891933790699E+002	2.000000000000000E+000	5.2155554E-004	14	0.0000000E+000
2.2839430E-001	-6.254154048699251E-003	2.621390933778093E+002	2.000000000000000E+000	5.2124297E-004	14	0.0000000E+000
2.2787520E-001	-6.227759470024907E-003	2.621890933765462E+002	2.000000000000000E+000	5.2093109E-004	14	0.0000000E+000
2.2734977E-001	-6.205220360945507E-003	2.622390933752831E+002	2.000000000000000E+000	5.2062032E-004	14	0.0000000E+000
2.2689390E-001	-6.179279074865998E-003	2.622889933740225E+002	2.000000000000000E+000	5.2031147E-004	14	0.0000000E+000
2.2633603E-001	-6.154205935168092E-003	2.623388933727620E+002	2.000000000000000E+000	5.2000378E-004	14	0.0000000E+000
2.2586153E-001	-6.126559026525841E-003	2.623888933714989E+002	2.000000000000000E+000	5.1969691E-004	14	0.0000000E+000
2.2538851E-001	-6.102918301730306E-003	2.624387933702383E+002	2.000000000000000E+000	5.1939185E-004	14	0.0000000E+000
2.2482340E-001	-6.075889554630010E-003	2.624886933689777E+002	2.000000000000000E+000	5.1908818E-004	14	0.0000000E+000
2.2434361E-001	-6.052514413708548E-003	2.625386933677146E+002	2.000000000000000E+000	5.1878503E-004	14	0.0000000E+000
2.2390735E-001	-6.023770038582302E-003	2.625886933664515E+002	2.000000000000000E+000	5.1848328E-004	14	0.0000000E+000
2.2338745E-001	-5.999578530221997E-003	2.626385933651909E+002	2.000000000000000E+000	5.1818334E-004	14	0.0000000E+000
2.2287875E-001	-5.972041816780779E-003	2.626884933639303E+002	2.000000000000000E+000	5.1788485E-004	14	0.0000000E+000
2.2239894E-001	-5.945399207086061E-003	2.627384933626672E+002	2.000000000000000E+000	5.1758694E-004	14	0.0000000E+000
2.2191428E-001	-5.917563618486010E-003	2.627883933614066E+002	2.000000000000000E+000	5.1729113E-004	14	0.0000000E+000
2.2134700E-001	-5.892270708679890E-003	2.628382933601461E+002	2.000000000000000E+000	5.1699649E-004	14	0.0000000E+000
2.2090757E-001	-5.863852481512971E-003	2.628882933588829E+002	2.000000000000000E+000	5.1670271E-004	14	0.0000000E+000
2.2038423E-001	-5.837078208670666E-003	2.629382933576198E+002	2.000000000000000E+000	5.1641028E-004	14	0.0000000E+000
2.1990545E-001	-5.808322988097081E-003	2.629881933563593E+002	2.000000000000000E+000	5.1611988E-004	14	0.0000000E+000
2.1938324E-001	-5.780719339210372E-003	2.630380933550987E+002	2.000000000000000E+000	5.1583082E-004	14	0.0000000E+000
2.1890767E-001	-5.752395635500590E-003	2.630880933538356E+002	2.000000000000000E+000	5.1554258E-004	14	0.0000000E+000
2.1841949E-001	-5.725697414578179E-003	2.631379933525750E+002	2.000000000000000E+000	5.1525625E-004	14	0.0000000E+000
2.1792154E-001	-5.698970827630601E-003	2.631878933513144E+002	2.000000000000000E+000	5.1497133E-004	14	0.0000000E+000
2.1739292E-001	-5.670674064968247E-003	2.632378933500513E+002	2.000000000000000E+000	5.1468716E-004	14	0.0000000E+000
2.1691950E-001	-5.641161562584734E-003	2.632878933487882E+002	2.000000000000000E+000	5.1440450E-004	14	0.0000000E+000
2.1641767E-001	-5.615463810499641E-003	2.633377933475276E+002	2.000000000000000E+000	5.1412371E-004	14	0.0000000E+000
2.1594718E-001	-5.584794513654567E-003	2.633876933462670E+002	2.000000000000000E+000	5.1384442E-004	14	0.0000000E+000
2.1536654E-001	-5.557502499511036E-003	2.634376933450039E+002	2.000000000000000E+000	5.1356590E-004	14	0.0000000E+000
2.1491762E-001	-5.529461577793451E-003	2.634875933437434E+002	2.000000000000000E+000	5.1328936E-004	14	0.0000000E+000
2.1440907E-001	-5.501717259789075E-003	2.635374933424828E+002	2.000000000000000E+000	5.1301421E-004	14	0.0000000E+000
2.1393880E-001	-5.472649925667920E-003	2.635874933412197E+002	2.000000000000000E+000	5.1273993E-004	14	0.0000000E+000
2.1335712E-001	-5.444270732600565E-003	2.636374933399566E+002	2.000000000000000E+000	5.1246706E-004	14	0.0000000E+000
2.1291873E-001	-5.415516782533436E-003	2.636872933386985E+002	2.000000000000000E+000	5.1219674E-004	14	0.0000000E+000
2.1238266E-001	-5.388337164908609E-003	2.637372933374354E+002	2.000000000000000E+000	5.1192672E-004	14	0.0000000E+000
2.1188375E-001	-5.359143602975625E-003	2.637872933361723E+002	2.000000000000000E+000	5.1165815E-004	14	0.0000000E+000
2.1138705E-001	-5.332479864036857E-003	2.638371933349117E+002	2.000000000000000E+000	5.1139144E-004	14	0.0000000E+000
2.1096873E-001	-5.303395765255431E-003	2.638870933336511E+002	2.000000000000000E+000	5.1112619E-004	14	0.0000000E+000
2.1036050E-001	-5.274839838781145E-003	2.639370933323880E+002	2.000000000000000E+000	5.1086175E-004	14	0.0000000E+000
2.0990379E-001	-5.247963281452772E-003	2.639869933311275E+002	2.000000000000000E+000	5.1059929E-004	14	0.0000000E+000
2.0942427E-001	-5.220078982014667E-003	2.640368933298669E+002	2.000000000000000E+000	5.1033817E-004	14	0.0000000E+000
2.0889989E-001	-5.191555189282032E-003	2.640868933286038E+002	2.000000000000000E+000	5.1007798E-004	14	0.0000000E+000
2.0844769E-001	-5.165016734632336E-003	2.641368933273407E+002	2.000000000000000E+000	5.0981907E-004	14	0.0000000E+000
2.0790192E-001	-5.136059517888869E-003	2.641867933260801E+002	2.000000000000000E+000	5.0956220E-004	14	0.0000000E+000
2.0743288E-001	-5.109327250469045E-003	2.642366933248195E+002	2.000000000000000E+000	5.0930661E-004	14	0.0000000E+000
2.0687772E-001	-5.080580151831653E-003	2.642866933235564E+002	2.000000000000000E+000	5.0905190E-004	14	0.0000000E+000
2.0638978E-001	-5.053529940604953E-003	2.643365933222958E+002	2.000000000000000E+000	5.0879910E-004	14	0.0000000E+000
2.0596801E-001	-5.026198516319781E-003	2.643864933210352E+002	2.000000000000000E+000	5.0854770E-004	14	0.0000000E+000
2.0539056E-001	-5.000166973885882E-003	2.644364933197721E+002	2.000000000000000E+000	5.0829706E-004	14	0.0000000E+000
2.0491607E-001	-4.972349272409325E-003	2.644864933185090E+002	2.000000000000000E+000	5.0804781E-004	14	0.0000000E+000
2.0445716E-001	-4.946332847566851E-003	2.645363933172484E+002	2.000000000000000E+000	5.0780043E-004	14	0.0000000E+000
